b,a,h,d,tw,ta,tc,tr,Sr,Wr,Es,Ec,Sd,td,Ld,KT2,KL2
-1.413237255088155,-1.1216210548483905,0.23094687267788147,-0.3563638332738968,-0.6451211578369558,-1.0776922951560723,-1.422433098537424,-0.6896599033929293,-1.5742683640354318,0.14683156586870053,1.0810044575580517,-0.48343725659224757,1.1479278564550477,1.3959025572956225,-0.6365419529887361,9278.996,101.099
-0.4911485953013203,-0.49490596433443373,1.3534720283050936,0.5407758868561927,0.6785471245642596,0.38860096258038057,-0.5697852849517179,1.4565006809757026,0.5192177981647207,1.4405922161803264,-1.3299299534075892,-1.4518699638381865,0.5851305416171648,-0.6865884803274472,-0.423657318412543,10848.854,162.642
0.2632875808879072,0.8977942368076907,0.14459878378348082,0.18191999880415738,-0.1637872369637869,0.28386572988492,0.11233296591684717,-1.1367766918030608,-0.5275252829353557,0.14683156586870053,-0.23920156752117505,1.0805786358929432,1.1479278564550477,1.7429843968994678,-0.6365419529887361,16638.817,228.803
0.5147663062843164,1.1763342770361165,0.3172949615722829,-1.2535035534039862,-0.1637872369637869,0.49333619527584205,0.6239216540682704,-0.24254311498279732,0.5192177981647207,0.4055836959310257,-0.7885796641654125,0.7190498426210818,-0.5404640880586024,1.5694434770975452,-0.21077268383634987,16318.363,149.915
1.4368549660711503,1.5941443373787534,-0.8915782829493307,-1.0740756093779682,-1.0061215984918324,-0.23981043359238474,1.6470990303711177,0.11515031574530789,-1.5742683640354318,-0.888176954380601,-0.021585050058359347,1.471406088488254,-1.666058717734369,-0.33950664072360215,0.2149965853160364,22208.123,246.066
-0.4911485953013203,-0.2163659241060089,0.921731583833089,0.8996317749082289,-0.2841207171820787,-0.4492808989833071,-0.5697852849517179,-0.06369639961874492,0.5192177981647207,0.9230879560556761,1.4418349326345765,0.829910869559336,-0.5404640880586024,0.7017388780879331,-0.21077268383634987,15664.263,284.186
1.2692024824735446,1.3156042971503286,-0.20079357179412327,-1.4329314974300036,-0.6451211578369558,-0.030339968201462987,1.1355103422196944,0.2045736734273343,0.5192177981647207,-0.1119205641936254,0.6177917477499089,0.7255409691797494,-1.666058717734369,-0.5130475605255246,0.6407658544684226,20028.405,167.545
-1.6647159804845642,-1.1912560649054964,-1.7550591718933402,1.7967714950383185,-1.728122479801586,-2.125044622110682,-1.592962661254565,-0.06369639961874492,1.5659608792647965,-1.6644333445675772,0.9759802905348892,-0.12806430120081475,0.5851305416171648,1.5694434770975452,1.279419758197002,14529.333,338.509
-1.3294110132893515,-0.9127160246770715,-0.8052301940549297,0.0024920547781393278,-1.1264550787101244,-1.3918979932424553,-1.251903535820283,0.9199605348835451,1.5659608792647965,-0.888176954380601,1.5351014809153678,-0.7304866127266526,-1.1032614028964856,-1.5542930793370597,0.8536504890446158,8265.103,173.794
-1.413237255088155,-1.4001610950768153,-0.7188821051605286,1.4379156069862822,-1.1264550787101244,-1.6013684586333767,-1.422433098537424,1.1882306079296232,-1.5742683640354318,-0.6294248243182757,0.341539570366026,-1.3245905808885576,-1.666058717734369,-1.0336703199312922,-0.6365419529887361,10542.733,161.496
0.9338975152783319,0.6888892066363723,-1.668711082998939,1.6173435510123002,-1.1264550787101244,-0.5540161316787671,0.6239216540682704,-0.9579299764390081,1.5659608792647965,-1.6644333445675772,-0.01364182870816895,-1.1051351810798293,0.022333226779280946,-1.0336703199312922,1.066535123620809,17245.116,379.049
0.011808855491498014,0.13180912617952267,1.0080796727274903,1.258487662960265,1.8818819267471816,1.750158987621374,-0.22872615951743494,0.11515031574530789,-0.5275252829353557,0.9230879560556761,0.901514227802083,-0.8822504602744468,-1.1032614028964856,0.1811161186821651,1.7051890273493884,18051.885,321.653
-0.40732235350251755,0.340714156350841,0.14459878378348082,-0.7152197213259321,1.280214525655721,1.331218056839529,-0.39925572223457684,1.0988072502475972,-0.5275252829353557,0.14683156586870053,-0.5849623983429901,-0.45103502141071394,-1.1032614028964856,-0.6865884803274472,1.066535123620809,13693.951,158.278
1.2692024824735446,0.5496191865221605,1.1807758505162924,-1.4329314974300036,0.07687972347279783,0.28386572988492,0.9649807795025533,0.7411138195194918,1.5659608792647965,1.181840086118002,0.344927728751138,1.5937785559723219,1.7107251712929314,-0.6865884803274472,-0.6365419529887361,15790.497,142.777
1.5206812078699545,2.290494437949817,-0.37348974958292497,-0.17693588924787873,-0.04345375674549454,0.9122771260576855,1.6470990303711177,0.38342038879138707,-1.5742683640354318,-0.37067269425594984,0.2290209653855549,1.3140215189748379,0.5851305416171648,-1.0336703199312922,-0.21077268383634987,18659.245,304.875
0.34711382268671076,0.13180912617952267,0.14459878378348082,0.18191999880415738,-0.04345375674549454,0.07439526449399819,0.28286252863398825,-0.3319664726648237,0.5192177981647207,0.14683156586870053,-0.019083252196767913,0.11580699703075298,0.5851305416171648,-0.8601294001293698,1.066535123620809,16879.361,286.431
1.3530287242723475,1.245969287093222,-0.2871416606885239,1.0790597189342468,0.1972132036910902,0.7028066606667643,0.9649807795025533,1.0988072502475972,-0.5275252829353557,-0.37067269425594984,1.353273109686474,0.9192480168014624,1.7107251712929314,-0.33950664072360215,-0.423657318412543,19497.852,356.798
1.2692024824735446,1.7334143574929664,0.4899911393610842,-1.7917873854820396,-0.1637872369637869,0.49333619527584205,1.4765694676539765,0.11515031574530789,1.5659608792647965,0.4055836959310257,0.7164455534761821,-0.20199698641991942,1.7107251712929314,-0.6865884803274472,-1.7009651258697018,10753.506,32.562
1.4368549660711503,1.0370642569219037,-0.8915782829493307,-0.7152197213259321,-0.6451211578369558,0.07439526449399819,1.4765694676539765,-1.762740195577245,-0.5275252829353557,-0.888176954380601,0.24522655252665929,-1.738570016205249,-0.5404640880586024,-0.8601294001293698,-0.21077268383634987,14163.974,143.654
-0.15584362810610836,0.8281592267505853,-0.37348974958292497,1.4379156069862822,-1.0061215984918324,-0.5540161316787671,-0.22872615951743494,-1.0473533341210346,-0.5275252829353557,-0.37067269425594984,1.1084430997963224,1.3525890523822093,-1.1032614028964856,-0.8601294001293698,-0.21077268383634987,16972.148,386.07
0.5985925480831199,0.4103491664079475,0.23094687267788147,1.0790597189342468,0.3175466839093825,0.38860096258038057,0.4533920913511293,0.38342038879138707,-0.5275252829353557,0.14683156586870053,1.1100322727328131,-1.333052636331374,-1.1032614028964856,1.5694434770975452,1.279419758197002,19541.005,315.793
-0.8264535624965331,-1.5394311151910278,1.0080796727274903,0.7202038308822107,0.5582136443459672,-0.23981043359238474,-0.5697852849517179,1.5459240386577286,1.5659608792647965,0.9230879560556761,-1.2106520332793091,0.14503517694310267,1.1479278564550477,0.7017388780879331,0.6407658544684226,16164.695,299.901
1.6045074496687575,0.9674292468647971,0.5763392282554856,0.0024920547781393278,-0.4044541974003711,0.07439526449399819,1.6470990303711177,-1.1367766918030608,1.5659608792647965,0.664335825993351,-0.36130802793052397,-0.8848410497389574,-1.666058717734369,0.8752797978898553,-1.2751958567173154,19244.23,149.424
-0.40732235350251755,-0.6341759844486466,-1.1506225496325335,-1.6123594414560216,-1.3671220391467092,-1.3918979932424553,-0.39925572223457684,-1.1367766918030608,0.5192177981647207,-1.146929084442926,-1.0860215678186333,-0.19706377175972778,0.022333226779280946,-1.2072112397332149,-1.4880804912935086,5800.2,34.685
-0.5749748371001239,0.2710791462937356,-0.2871416606885239,0.36134794283017546,-0.1637872369637869,-0.13507520089692357,-0.7403148476688598,0.5622671041554391,0.5192177981647207,-0.37067269425594984,-1.0051890909320393,0.7914924502202033,1.1479278564550477,-0.6865884803274472,-0.423657318412543,13133.528,214.81
-1.2455847714905486,-0.982351034734178,1.6988643838826978,-1.2535035534039862,2.242882367402059,1.4359532895349896,-1.251903535820283,1.1882306079296232,1.5659608792647965,1.6993443462426525,0.33642192797929926,-1.7273994243631243,1.7107251712929314,0.35465703848408775,-1.4880804912935086,4687.71,34.999
-1.2455847714905486,-1.8179711554194526,0.05825069488907941,-1.2535035534039862,-0.6451211578369558,-1.3918979932424553,-1.251903535820283,1.367077323293676,-0.5275252829353557,0.14683156586870053,-1.5679426686016793,1.0822432797712496,-0.5404640880586024,1.5694434770975452,0.42788121989222955,12028.382,125.086
0.6824187898819227,1.10669926697901,-0.8052301940549297,1.7967714950383185,-0.5247876776186634,0.17913049718945936,0.6239216540682704,1.5459240386577286,1.5659608792647965,-0.888176954380601,-1.1087292703044356,-0.2417735856200823,-1.1032614028964856,0.7017388780879331,0.2149965853160364,20402.638,416.765
-0.8264535624965331,-1.2608910749626028,0.8353834949386882,-0.7152197213259321,-0.1637872369637869,-0.7634865970696895,-0.7403148476688598,0.6516904618374655,-0.5275252829353557,0.9230879560556761,0.4175219302472443,-0.27915804345421624,-0.5404640880586024,0.7017388780879331,-1.4880804912935086,8065.511,64.881
-0.9941060460941394,-1.1912560649054964,0.14459878378348082,-1.6123594414560216,0.9192140850008438,0.28386572988492,-0.7403148476688598,-0.06369639961874492,-1.5742683640354318,0.14683156586870053,1.706229127899527,-1.3046286841152668,-0.5404640880586024,1.7429843968994678,0.42788121989222955,10617.596,81.611
0.09563509729030083,0.13180912617952267,-0.8915782829493307,1.0790597189342468,-0.1637872369637869,0.07439526449399819,0.11233296591684717,1.4565006809757026,0.5192177981647207,-0.888176954380601,-0.2619034642749721,0.07726288667734105,0.5851305416171648,-1.5542930793370597,0.6407658544684226,15053.841,346.794
1.6045074496687575,1.10669926697901,-1.3233187274213354,-1.2535035534039862,-0.7654546380552476,-0.34454566628784594,1.6470990303711177,0.2939970311093607,-1.5742683640354318,-1.4056812145052513,0.662748707763625,-1.0334679636032553,-1.1032614028964856,-0.5130475605255246,-1.4880804912935086,12518.505,54.359
-0.6588010788989267,-0.7038109945057526,0.40364305046668353,-0.7152197213259321,0.07687972347279783,-0.23981043359238474,-0.9108444103860001,0.38342038879138707,-0.5275252829353557,0.4055836959310257,0.7265135088388784,-0.8872049413732582,1.1479278564550477,-0.8601294001293698,-0.423657318412543,9089.186,99.716
-0.4911485953013203,-0.7038109945057526,-1.2369706385269346,0.36134794283017546,-1.1264550787101244,-1.182427527851533,-0.5697852849517179,-0.7790832610749557,-1.5742683640354318,-1.146929084442926,0.06627743722030544,-1.642287964720172,1.1479278564550477,1.5694434770975452,1.4923043927731952,14595.091,197.09
-0.5749748371001239,-0.3556359442202213,0.05825069488907941,1.6173435510123002,0.6785471245642596,0.49333619527584205,-0.39925572223457684,1.0093838925655712,1.5659608792647965,0.14683156586870053,-1.533788403930269,-1.4081351341133268,0.022333226779280946,-0.16596572092167985,-0.423657318412543,12913.631,250.94
0.34711382268671076,0.6888892066363723,-1.0642744607381327,-0.17693588924787873,-0.88578811827354,-0.23981043359238474,0.28286252863398825,-1.4050467648491398,0.5192177981647207,-1.146929084442926,0.3763100670242001,0.2270779577510709,0.022333226779280946,1.048820717691778,0.002111950739843273,16335.728,216.703
1.6045074496687575,1.385239307207435,-1.7550591718933402,0.18191999880415738,-1.728122479801586,-1.0776922951560723,1.6470990303711177,0.2939970311093607,-0.5275252829353557,-1.6644333445675772,1.6535524601238258,1.191953991330404,0.022333226779280946,0.1811161186821651,0.42788121989222955,21233.182,378.62
-0.15584362810610836,-0.9127160246770715,1.5261682060938957,0.5407758868561927,0.4378801641276749,-0.030339968201462987,-0.39925572223457684,-0.1531197573007709,1.5659608792647965,1.4405922161803264,-0.8513732396206048,0.3548346130665631,0.022333226779280946,-1.380752159535137,0.42788121989222955,13422.581,270.469
1.185376240674742,1.385239307207435,-0.028097394005321227,0.18191999880415738,-0.2841207171820787,0.28386572988492,1.4765694676539765,-0.6002365457109029,1.5659608792647965,-0.1119205641936254,0.7903803905453204,-0.35926401174109235,-0.5404640880586024,0.7017388780879331,0.6407658544684226,19879.304,316.291
0.7662450316807263,1.0370642569219037,-0.8915782829493307,1.258487662960265,-0.5247876776186634,-0.13507520089692357,0.9649807795025533,-1.2262000494850869,0.5192177981647207,-0.888176954380601,0.9293291962103789,-0.7911870106320772,0.5851305416171648,0.007575198880242815,-0.423657318412543,17281.24,320.033
0.850071273479529,-0.3556359442202213,-0.11444548289972226,0.0024920547781393278,-0.5247876776186634,-0.4492808989833071,0.7944512167854123,-0.4213898303468501,-1.5742683640354318,-0.1119205641936254,0.9676525587909998,0.5748001432934312,1.1479278564550477,-0.33950664072360215,1.4923043927731952,19777.269,347.508
1.6045074496687575,1.4548743172645413,1.0080796727274903,-0.7152197213259321,0.9192140850008438,1.4359532895349896,1.6470990303711177,-1.5838934802131923,-0.5275252829353557,0.9230879560556761,0.26211400377083893,-0.3535515969053292,-1.666058717734369,1.5694434770975452,0.42788121989222955,23188.187,213.222
1.2692024824735446,1.10669926697901,-0.8052301940549297,-0.17693588924787873,-0.88578811827354,-0.23981043359238474,1.3060399049368354,-0.6002365457109029,1.5659608792647965,-0.888176954380601,0.8428278662934865,-0.874338929859416,0.022333226779280946,1.3959025572956225,0.6407658544684226,18508.628,228.344
0.5147663062843164,-0.2163659241060089,-1.5823629941045383,-0.535791777299914,-1.4874555193650014,-1.496633225937916,0.28286252863398825,-0.8685066187569818,-0.5275252829353557,-1.6644333445675772,-1.592137418788515,1.1043985979305673,-1.1032614028964856,-1.0336703199312922,1.066535123620809,16949.54,243.941
-1.5808897386857614,-1.6787011353052403,-0.546185927371727,1.258487662960265,-0.2841207171820787,-0.9729570624606112,-1.422433098537424,-0.6896599033929293,0.5192177981647207,-0.6294248243182757,-1.0561314893287719,1.0865315822955006,0.5851305416171648,0.8752797978898553,0.2149965853160364,14293.034,311.209
-0.4911485953013203,-0.14673091404890243,-0.2871416606885239,1.6173435510123002,-0.6451211578369558,-0.4492808989833071,-0.22872615951743494,-1.1367766918030608,-1.5742683640354318,-0.37067269425594984,-1.6930883401286574,-0.3909929803127031,0.022333226779280946,-1.0336703199312922,0.6407658544684226,15502.791,386.531
-1.1617585296917459,-1.1216210548483905,0.6626873171498863,1.0790597189342468,0.7988806047825514,0.07439526449399819,-0.9108444103860001,-1.1367766918030608,-0.5275252829353557,0.664335825993351,1.6994998759952022,1.1508942713959045,1.1479278564550477,-1.380752159535137,0.002111950739843273,13539.095,322.902
0.011808855491498014,-0.7038109945057526,0.8353834949386882,-1.4329314974300036,0.1972132036910902,-0.23981043359238474,0.11233296591684717,0.2939970311093607,-1.5742683640354318,0.9230879560556761,1.3263586958293747,1.518011743513329,1.1479278564550477,1.5694434770975452,-0.8494265875649293,14087.875,110.013
1.6045074496687575,1.1763342770361165,1.0080796727274903,0.7202038308822107,0.5582136443459672,1.1217475914486068,1.4765694676539765,0.6516904618374655,-0.5275252829353557,0.9230879560556761,-0.3102617962623117,0.3858142367906433,-0.5404640880586024,-0.5130475605255246,1.279419758197002,21333.732,460.402
-0.23966986990491115,-0.9127160246770715,1.1807758505162924,0.5407758868561927,0.6785471245642596,0.17913049718945936,-0.05819659680029388,1.6353473963397556,1.5659608792647965,1.181840086118002,1.3194977031347244,-1.1821113377725057,0.022333226779280946,-1.0336703199312922,-0.8494265875649293,10998.69,164.751
1.185376240674742,0.9674292468647971,0.6626873171498863,0.0024920547781393278,0.5582136443459672,1.0170123587531472,1.3060399049368354,-0.6002365457109029,-0.5275252829353557,0.664335825993351,0.703495564123997,0.5105705205876889,-1.666058717734369,-1.7278339991389822,1.7051890273493884,15543.455,351.339
1.5206812078699545,0.4103491664079475,1.6125162949882972,-1.7917873854820396,2.483549327838642,2.1690999184032163,1.3060399049368354,1.367077323293676,-1.5742683640354318,1.6993443462426525,1.1724944516997693,0.1397588850307289,0.022333226779280946,-1.2072112397332149,1.4923043927731952,15665.035,149.582
1.101549998875939,0.619254196579267,0.4899911393610842,1.258487662960265,1.280214525655721,1.2264828241440684,1.1355103422196944,1.0093838925655712,1.5659608792647965,0.4055836959310257,-1.4415584806514332,-1.1866153990917996,-1.1032614028964856,1.2223616374937007,-1.2751958567173154,16492.879,191.055
-1.3294110132893515,-2.166146205704984,-0.8052301940549297,1.0790597189342468,-1.1264550787101244,-2.0203093894152206,-1.422433098537424,-0.5108131880288765,0.5192177981647207,-0.888176954380601,0.3034479290764729,-1.172632545557982,0.5851305416171648,1.7429843968994678,-0.423657318412543,10397.429,167.083
0.011808855491498014,-0.2860009341631154,-0.459837838477326,-0.535791777299914,0.3175466839093825,0.28386572988492,0.11233296591684717,1.27765396561165,0.5192177981647207,-0.37067269425594984,-0.7445350814848725,0.10785080107874478,-0.5404640880586024,0.007575198880242815,0.42788121989222955,15428.333,195.704
0.5985925480831199,-0.3556359442202213,-1.1506225496325335,0.0024920547781393278,-0.5247876776186634,-0.6587513643742283,0.4533920913511293,-1.0473533341210346,-0.5275252829353557,-1.146929084442926,-1.3209376921141556,0.6399858782175346,1.7107251712929314,1.2223616374937007,0.8536504890446158,19515.651,302.436
1.185376240674742,1.4548743172645413,-0.459837838477326,0.7202038308822107,-1.0061215984918324,-0.13507520089692357,1.3060399049368354,0.2939970311093607,-0.5275252829353557,-0.37067269425594984,1.2357119032183626,-0.9363335858171085,-0.5404640880586024,0.35465703848408775,0.002111950739843273,18272.539,302.835
-0.40732235350251755,-0.5645409743915402,0.4899911393610842,1.7967714950383185,-0.04345375674549454,-0.34454566628784594,-0.22872615951743494,-0.06369639961874492,0.5192177981647207,0.4055836959310257,-1.5542495562192873,0.9610115365017365,-1.666058717734369,0.35465703848408775,-0.21077268383634987,21158.584,407.112
-1.3294110132893515,-0.07709590399179597,-0.8052301940549297,1.7967714950383185,0.1972132036910902,0.07439526449399819,-1.251903535820283,0.2045736734273343,0.5192177981647207,-0.888176954380601,-1.7014167344358702,-0.6026331073122465,-0.5404640880586024,-0.33950664072360215,1.279419758197002,13980.348,319.98
-0.15584362810610836,-0.42527095427732725,-0.459837838477326,0.0024920547781393278,0.6785471245642596,0.28386572988492,0.11233296591684717,1.5459240386577286,1.5659608792647965,-0.37067269425594984,-1.1750318329847245,0.6347291464487308,1.1479278564550477,-1.5542930793370597,0.42788121989222955,14538.456,271.573
0.09563509729030083,0.06217411612241619,0.8353834949386882,-1.4329314974300036,0.4378801641276749,0.49333619527584205,-0.05819659680029388,-1.4050467648491398,1.5659608792647965,0.9230879560556761,-0.6011295319723009,1.3709481053608394,1.7107251712929314,-1.5542930793370597,-1.7009651258697018,6610.927,26.876
-1.3294110132893515,-0.6341759844486466,0.23094687267788147,-1.0740756093779682,-0.5247876776186634,-0.6587513643742283,-1.422433098537424,-1.3156234071671133,-0.5275252829353557,0.14683156586870053,1.6852941491327476,-0.8218009890770076,1.1479278564550477,-0.8601294001293698,-1.4880804912935086,3780.366,36.549
1.4368549660711503,0.5496191865221605,-0.2871416606885239,1.0790597189342468,-0.6451211578369558,-0.4492808989833071,1.3060399049368354,-0.06369639961874492,0.5192177981647207,-0.37067269425594984,-0.9637332860068442,0.05004757340222735,-0.5404640880586024,0.35465703848408775,-1.0623112221411224,17355.595,273.35
0.9338975152783319,1.385239307207435,0.7490354060442876,-0.7152197213259321,0.3175466839093825,0.9122771260576855,1.1355103422196944,0.6516904618374655,0.5192177981647207,0.664335825993351,-0.8230355872069108,-1.1442023583082528,-1.666058717734369,0.8752797978898553,-0.423657318412543,19229.078,144.32
0.011808855491498014,0.5496191865221605,-0.2871416606885239,1.0790597189342468,-0.4044541974003711,-0.13507520089692357,0.11233296591684717,1.5459240386577286,0.5192177981647207,-0.37067269425594984,0.9003770050449692,1.5948259902037873,0.5851305416171648,0.7017388780879331,-1.0623112221411224,16214.013,264.855
-0.0720173863073048,0.13180912617952267,0.23094687267788147,0.36134794283017546,-0.2841207171820787,-0.34454566628784594,-0.22872615951743494,1.0988072502475972,-0.5275252829353557,0.14683156586870053,0.5211435263119116,-0.774876748286524,1.7107251712929314,-0.16596572092167985,-0.6365419529887361,13264.13,162.88
-1.5808897386857614,-2.3054162258191964,-1.0642744607381327,0.0024920547781393278,-0.04345375674549454,-1.182427527851533,-1.592962661254565,1.4565006809757026,-0.5275252829353557,-1.146929084442926,0.4924280116067701,-1.5318154444354874,0.5851305416171648,0.35465703848408775,1.4923043927731952,9939.409,149.946
1.6883336914675604,1.1763342770361165,-0.632534016266128,-0.7152197213259321,-0.6451211578369558,0.07439526449399819,1.3060399049368354,-1.0473533341210346,0.5192177981647207,-0.6294248243182757,-1.558381105781186,0.704641137570824,0.022333226779280946,0.5281979582860105,-1.4880804912935086,13970.688,70.281
0.7662450316807263,0.8281592267505853,0.14459878378348082,0.18191999880415738,-0.5247876776186634,-0.030339968201462987,1.1355103422196944,-0.6002365457109029,-1.5742683640354318,0.14683156586870053,0.42119544170604545,-1.5573480734928655,-0.5404640880586024,-1.5542930793370597,0.002111950739843273,12690.99,217.256
0.43094006448551353,0.9674292468647971,0.7490354060442876,0.18191999880415738,1.8818819267471816,2.1690999184032163,0.28286252863398825,0.6516904618374655,1.5659608792647965,0.664335825993351,-1.229179682541043,-1.5573681906544032,1.1479278564550477,0.7017388780879331,1.4923043927731952,16560.211,212.545
1.101549998875939,0.7585242166934788,1.3534720283050936,-0.8946476653519502,1.0395475652191362,1.331218056839529,1.4765694676539765,0.9199605348835451,0.5192177981647207,1.4405922161803264,-0.1063168311928952,-0.4200085750978399,0.022333226779280946,-0.5130475605255246,0.42788121989222955,16842.754,197.622
1.185376240674742,1.8030493675500727,1.439820117199495,-0.7152197213259321,2.483549327838642,2.9022465472714436,1.1355103422196944,-1.6733168378952188,1.5659608792647965,1.4405922161803264,0.25356859397581116,-0.5073070471553727,1.1479278564550477,1.2223616374937007,-1.2751958567173154,14289.306,99.687
-0.0720173863073048,0.20144413623662913,0.5763392282554856,1.6173435510123002,1.1598810454374284,1.1217475914486068,0.11233296591684717,0.6516904618374655,-1.5742683640354318,0.664335825993351,-0.6753981306702611,-1.0182925175903592,-1.666058717734369,-0.5130475605255246,-1.2751958567173154,15266.853,185.249
0.34711382268671076,0.8977942368076907,-0.8915782829493307,0.5407758868561927,-1.246788558928417,-0.86822182976515,0.11233296591684717,-1.8521635532592713,-0.5275252829353557,-0.888176954380601,0.4721687379071809,-0.8493422613906041,-1.1032614028964856,0.5281979582860105,-0.6365419529887361,15048.141,185.734
-1.0779322878929423,-1.0519860447912839,-1.4960149052101375,0.5407758868561927,-1.6077889995832937,-1.9155741567197602,-0.9108444103860001,1.0988072502475972,-1.5742683640354318,-1.4056812145052513,0.1540741481132629,-1.277173541653874,1.1479278564550477,0.5281979582860105,1.4923043927731952,13831.254,220.165
1.5206812078699545,1.5941443373787534,-0.546185927371727,0.0024920547781393278,-0.88578811827354,-0.13507520089692357,1.8176285930882587,-0.3319664726648237,-1.5742683640354318,-0.6294248243182757,-1.261016938250201,-0.26857232356230126,0.022333226779280946,-0.33950664072360215,1.279419758197002,20312.317,334.762
0.34711382268671076,-0.42527095427732725,1.1807758505162924,0.7202038308822107,2.122548887183767,1.645423754925912,0.11233296591684717,1.27765396561165,1.5659608792647965,1.181840086118002,1.63260014319025,0.9948825036492983,-0.5404640880586024,0.1811161186821651,-1.7009651258697018,11092.066,78.477
-0.9102798042953358,-0.07709590399179597,-1.0642744607381327,-1.6123594414560216,-0.2841207171820787,-0.34454566628784594,-1.081373973103141,-0.7790832610749557,1.5659608792647965,-1.146929084442926,1.4453077610738758,1.5929630179788246,0.5851305416171648,-0.8601294001293698,1.279419758197002,11646.478,126.725
-0.5749748371001239,-0.6341759844486466,1.094427761621891,-1.6123594414560216,1.6412149663105968,1.0170123587531472,-0.7403148476688598,1.6353473963397556,1.5659608792647965,1.181840086118002,-1.4299478626308022,0.6864326902140395,-1.666058717734369,-1.7278339991389822,-0.423657318412543,5327.51,87.559
